Time_datenum,Time_UTC,Boat_Latitude,Boat_Longitude,Boat_pos_x_m,Boat_pos_y_m,Sensor1_pos_x_m,Sensor1_pos_y_m,Sensor1_pos_z_m,Sensor2_pos_x_m,Sensor2_pos_y_m,Sensor2_pos_z_m
736950.707910417,12-Sep-2017 16:59:23.460,20.459999548696,-156.947983112113,295.420824961749,-61.4148441685363,-32.6463432025616,8.43148410038774,8.82712364074118,-57.6753779450476,13.7602287798993,12.3581703995585
736950.707916204,12-Sep-2017 16:59:23.960,20.4599945582082,-156.947958242848,298.01568729122,-61.9672964789281,-30.0514919449475,7.87897978562725,8.85334238622733,-55.0805275321323,13.2077204976002,12.2585391667112
736950.707921991,12-Sep-2017 16:59:24.460,20.4599895676199,-156.947933373083,300.610601990246,-62.5197595092043,-27.4565883109018,7.32646478323832,8.87915359401914,-52.4856247422606,12.6552015301336,12.1638139563963
736950.707927778,12-Sep-2017 16:59:24.960,20.4599845771321,-156.947908503819,303.205464654894,-63.0722110311438,-24.8617367213884,6.77396124145544,8.89752517605039,-49.8907739976958,12.1026940196315,12.1585649329588
736950.707933565,12-Sep-2017 16:59:25.460,20.4599795866442,-156.947883634554,305.800327489616,-63.6246621602016,-22.2668849357113,6.22145821505816,8.90935139671399,-47.295923054977,11.5501870338611,12.1530435004035
736950.707939352,12-Sep-2017 16:59:25.960,20.459974596056,-156.94785876479,308.395242688729,-64.1771240076564,-19.6719808108791,5.66894435168818,8.80185237774128,-44.7010197750284,10.9976692020717,12.1425557912354
736950.707945139,12-Sep-2017 16:59:26.460,20.4599696055681,-156.947833895525,310.990105855841,-64.7295743479955,-17.0771287011334,5.11644207484206,8.70602521007084,-42.1061685088758,10.4451629628643,12.124201087093
736950.707950926,12-Sep-2017 16:59:26.960,20.4599646150803,-156.947809026261,313.584969191349,-65.2820242946051,-14.4822764272834,4.56394017152638,8.83187518840434,-39.5113170789464,9.8926570956463,11.9564011159817
736950.707956713,12-Sep-2017 16:59:27.460,20.4599596245924,-156.947784156996,316.179832696327,-65.8344738471944,-11.8874239973287,4.01143859941251,8.95331730037381,-36.9164654939319,9.34015155483756,11.7981624088787
736950.7079625,12-Sep-2017 16:59:27.960,20.4599546340042,-156.947759287232,318.774748568629,-66.3869341189462,-9.29251919474171,3.45892633302925,8.98733433477368,-34.3215615358801,8.78763532165858,11.8295627483247
736950.707968287,12-Sep-2017 16:59:28.460,20.4599496435163,-156.947734417967,321.369612406226,-66.9393828833012,-6.69766640778238,2.90642566360765,9.01517213884962,-31.7267095920006,8.23513069227438,11.8620736522528
736950.707974074,12-Sep-2017 16:59:28.960,20.4599446530284,-156.947709548703,323.964476411894,-67.4918312528897,-4.10281348865254,2.35392522029034,8.90209293193625,-29.1318575186895,7.68262627612683,11.9199281302085
